date,article_id,country_code,sold_units
2021-06-22,1516,RUS,2
2020-06-22,362,ITA,1
2019-08-19,332,USA,4
2021-04-24,5984,USA,1
2021-04-18,362,ESP,1
2020-04-15,3448,GBR,2
2020-09-11,332,RUS,1
2021-04-08,1579,RUS,1
2020-09-01,1516,FRA,4
2021-08-20,1923,CAN,2
2021-02-25,5972,USA,2
2019-09-19,332,USA,6
2020-03-16,3417,NLD,1
2020-10-24,1132,USA,4
2020-04-27,3417,CZE,1
2021-06-21,1132,ITA,2
2020-06-04,1132,FRA,3
2021-07-29,362,USA,3
2020-11-11,1923,RUS,4
2019-12-18,332,POL,1
2020-10-01,332,FRA,2
2019-09-21,5984,DEU,3
2019-10-02,332,RUS,5
2021-08-23,1516,USA,4
2020-03-10,2902,FRA,1
2020-12-31,4139,ITA,2
2021-05-23,1579,ITA,1
2020-05-11,3446,USA,4
2020-11-26,1132,POL,4
2021-06-30,1923,NLD,5
2021-01-05,1923,USA,2
2020-05-10,3576,ROU,1
2021-07-10,332,RUS,1
2020-07-26,3448,AUS,2
2020-03-13,2902,USA,2
2020-12-12,332,FRA,1
2020-12-13,332,ITA,3
2019-11-09,3446,GRC,4
2020-12-19,5984,FRA,1
2020-10-11,1579,RUS,1
2019-12-10,2902,USA,1
2021-05-04,332,DEU,1
2019-09-29,5984,USA,2
2020-06-11,362,DEU,1
2020-12-09,1923,DEU,3
2020-11-06,1579,USA,2
2021-01-24,1923,DEU,9
2021-06-06,5984,ITA,1
2019-11-30,3448,FRA,4
2020-01-23,5972,POL,1
2021-07-31,1516,CAN,8
2020-01-21,2902,RUS,1
2021-02-22,362,RUS,1
2021-06-08,1132,ITA,2
2020-02-04,2902,FRA,1
2020-12-06,3448,USA,2
2020-03-23,3576,ESP,3
2019-10-11,3576,USA,1
2019-08-18,5984,RUS,2
2021-04-27,362,USA,2
2020-06-02,3417,ITA,3
2019-12-18,332,GBR,1
2021-05-11,3417,USA,1
2020-09-21,3417,POL,2
2020-08-26,2902,POL,1
2020-07-25,332,CZE,3
2020-06-11,362,FRA,1
2020-12-03,5972,CAN,3
2020-05-06,3448,ESP,1
2020-08-26,362,USA,1
2021-02-21,5972,AUS,4
2020-06-10,2902,GBR,1
2020-09-02,4139,RUS,1
2020-08-25,3448,GBR,1
2020-12-01,5972,UKR,2
2021-08-05,1516,RUS,20
2021-08-21,362,USA,6
2021-03-26,1923,USA,1
2020-08-24,332,USA,1
2021-05-26,332,USA,1
2021-03-15,3576,AUS,3
2021-01-21,3448,USA,1
2021-06-10,2902,USA,10
2020-03-10,3417,ITA,2
2020-05-30,5984,USA,1
2020-11-25,4139,ITA,1
2020-12-19,5984,USA,1
2020-08-31,5984,GBR,1
2019-07-23,332,GBR,3
2020-10-07,332,ITA,1
2020-05-28,1132,RUS,4
2021-08-21,1132,USA,3
2020-07-21,332,CAN,4
2021-05-20,3576,RUS,1
2021-01-29,332,RUS,1
2021-01-13,362,RUS,1
2021-08-10,1516,USA,7
2020-09-01,1132,FRA,1
2020-12-23,332,FRA,2
2021-04-10,4139,ITA,1
2020-10-19,409,UKR,1
2019-11-19,3417,DEU,1
2020-01-07,2902,DEU,1
2020-12-19,362,RUS,2
2021-08-19,3576,UKR,2
2021-01-07,1923,USA,1
2021-06-01,3448,FRA,1
2021-06-28,362,ITA,1
2020-01-08,332,USA,1
2020-06-15,332,USA,1
2020-10-09,332,DEU,3
2020-08-05,3448,PRT,1
2020-07-15,409,USA,1
2020-01-29,362,BEL,2
2021-07-13,332,ROU,1
2020-01-28,3448,GBR,3
2020-07-07,1132,GBR,2
2021-04-06,5984,FRA,2
2021-08-07,332,CAN,2
2021-01-31,1923,USA,2
2019-10-07,332,USA,2
2020-11-01,4139,AUS,2
2020-04-28,1579,ITA,1
2021-08-29,1132,ESP,3
2020-02-14,3417,GBR,1
2020-06-12,332,DEU,1
2020-02-29,332,FRA,1
2021-03-01,2902,CAN,1
2021-01-03,1923,POL,2
2021-06-03,362,POL,1
2021-01-07,362,GBR,2
2021-07-28,1923,ROU,3
2020-03-29,1516,RUS,2
2021-05-01,3446,ITA,1
2021-05-23,4139,FRA,1
2021-04-09,1132,UKR,2
2021-04-26,3448,RUS,1
2019-09-27,332,ITA,3
2020-06-11,332,POL,1
2020-11-29,4139,RUS,1
2021-08-30,3576,DEU,1
2021-08-13,362,USA,2
2021-05-23,1923,ITA,1
2021-01-20,3448,CZE,8
2021-06-01,2902,GBR,2
2021-07-14,332,RUS,1
2020-01-28,332,RUS,1
2021-01-04,362,USA,1
2020-10-08,3448,USA,3
2021-08-23,3417,USA,7
2020-03-01,362,ROU,2
2020-08-17,2902,USA,1
2021-06-09,5972,USA,1
2019-09-27,409,GBR,2
2021-02-14,5972,USA,2
2021-06-18,4139,ESP,2
2021-07-27,1923,ROU,6
2021-02-19,4139,GBR,1
2021-03-21,409,RUS,1
2019-09-08,332,USA,4
2020-11-11,362,DEU,1
2020-06-22,2902,ESP,1
2021-01-14,1579,USA,1
2021-07-16,362,POL,2
2020-05-07,5972,FRA,2
2019-10-16,1579,GRC,1
2021-06-29,1516,UKR,4
2021-03-29,362,ITA,1
2021-01-01,3448,USA,3
2021-04-27,5972,USA,1
2019-12-04,1579,RUS,3
2020-10-26,3446,DEU,2
2021-07-13,1923,USA,1
2019-12-17,332,RUS,2
2020-07-31,1516,NLD,4
2021-08-30,4139,ESP,2
2020-09-03,1516,USA,2
2019-12-12,3448,GRC,1
2021-08-21,1132,USA,1
2020-12-31,362,USA,2
2021-05-20,332,DEU,1
2020-12-28,362,FRA,1
2020-04-03,1516,USA,3
2020-11-28,362,BEL,3
2020-12-15,3417,CAN,1
2021-01-08,362,CZE,1
2021-07-03,1923,UKR,21
2021-05-13,1516,USA,2
2019-11-12,3446,USA,2
2019-09-08,332,DEU,4
2020-08-17,1132,USA,1
2021-07-13,362,UKR,1
2020-08-04,3446,USA,1
2021-02-17,362,DEU,1
2020-06-14,1132,GRC,2
2021-01-17,362,RUS,1
2020-04-18,5972,DEU,1
2019-08-10,5984,DEU,1
2020-03-10,3417,USA,2
2020-01-08,3448,RUS,5
2021-01-03,362,USA,1
2020-09-06,3576,FRA,2
2021-04-12,5972,DEU,1
2021-03-13,3448,USA,3
2020-06-04,3576,FRA,1
2021-02-09,3417,AUS,1
2021-07-20,1579,RUS,2
2020-04-09,5984,USA,1
2021-08-22,332,USA,1
2021-08-22,1579,ESP,5
2020-12-07,1923,DEU,3
2021-02-05,5972,USA,1
2021-07-01,1516,FRA,4
2020-10-18,2902,RUS,1
2021-01-03,3448,RUS,10
2021-01-19,1923,GBR,8
2021-07-13,362,AUS,1
2019-10-09,3446,GBR,3
2020-10-20,1579,USA,1
2021-01-15,5972,USA,2
2020-12-07,332,USA,2
2020-05-14,3448,ITA,1
2021-02-09,1132,USA,1
2020-02-18,3446,USA,2
2020-12-09,362,RUS,1
2021-08-08,332,RUS,5
2021-05-23,1132,CAN,2
2020-09-23,1579,GBR,1
2020-09-18,362,USA,1
2021-02-25,362,NLD,3
2020-11-04,3448,USA,2
2020-08-05,3448,ESP,1
2021-08-03,1516,GBR,1
2021-03-06,4139,USA,2
2020-11-29,5984,POL,1
2021-07-13,3576,RUS,4
2020-09-11,5984,DEU,2
2020-07-30,3446,DEU,2
2021-01-11,4139,SWE,4
2021-05-22,3417,USA,1
2021-02-22,1132,RUS,1
2020-12-26,409,ITA,2
2021-04-24,362,ROU,1
2020-10-09,1132,USA,1
2020-09-03,362,USA,1
2020-07-20,1132,POL,1
2020-05-25,332,CAN,2
2019-09-21,5984,GBR,3
2020-05-06,3448,RUS,1
2021-01-04,3448,USA,4
2020-05-31,2902,RUS,1
2020-09-23,362,RUS,1
2020-11-16,3448,USA,3
2021-04-27,1132,GBR,1
2020-04-26,409,USA,4
2020-04-04,2902,POL,2
2020-11-08,3448,USA,1
2020-08-13,1132,ITA,1
2019-09-17,5984,USA,2
2021-03-19,1923,USA,2
2020-03-17,3448,DEU,1
2020-11-10,1923,AUS,3
2020-02-19,3417,RUS,2
2020-11-04,2902,USA,4
2020-06-01,3446,AUS,2
2020-04-17,3448,USA,1
2021-03-11,362,USA,3
2020-12-30,2902,GBR,1
2021-07-09,1132,FRA,2
2020-03-07,3417,POL,1
2020-01-26,3448,AUS,1
2021-07-31,1516,USA,8
2021-05-17,1923,ITA,3
2020-08-05,5984,USA,1
2021-05-10,1132,RUS,1
2021-04-14,3576,CAN,4
2021-07-24,2902,USA,8
2020-11-07,2902,RUS,2
2021-07-04,3446,DEU,1
2021-06-10,3417,FRA,1
2020-06-27,1132,UKR,1
2020-12-02,332,GRC,1
2021-02-24,5972,ROU,3
2020-07-16,3417,ROU,1
2021-06-20,3446,GBR,1
2021-05-24,1923,USA,1
2021-08-06,3448,ITA,3
2020-06-10,3417,CAN,1
2020-03-04,3446,RUS,1
2020-12-06,4139,USA,2
2020-07-19,3576,DEU,2
2021-01-10,3448,DEU,26
2021-05-16,1579,USA,1
2020-12-17,409,DEU,1
2019-10-01,332,DEU,3
2021-04-07,5972,GBR,1
2020-10-19,409,ESP,1
2020-01-11,332,USA,1
2021-05-08,1132,USA,2
2020-05-03,332,AUS,1
2020-12-21,1923,SWE,3
2021-03-02,4139,USA,2
2020-05-24,409,USA,1
2020-05-07,2902,ESP,1
2020-06-21,3576,POL,1
2020-02-28,362,USA,2
2019-08-21,332,GBR,1
2021-06-10,1516,UKR,1
2020-12-05,1132,RUS,1
2020-10-11,1923,ROU,3
2021-04-29,3448,FRA,1
2021-01-10,4139,CAN,2
2020-06-12,1132,RUS,1
2020-11-10,3446,RUS,2
2020-08-01,2902,RUS,1
2020-02-17,332,UKR,1
2019-12-05,1579,USA,1
2020-04-21,3448,USA,8
2021-06-26,3417,USA,1
2021-07-30,332,DEU,2
2020-02-26,2902,FRA,2
2019-12-29,3417,RUS,1
2021-06-27,3576,RUS,5
2019-10-04,332,RUS,1
2019-11-09,3576,GBR,1
2021-07-30,1132,USA,7
2021-08-07,3448,USA,4
2021-02-09,5984,AUS,1
2019-07-23,332,ROU,3
2019-12-01,3446,RUS,1
2019-09-18,332,ESP,8
2020-05-14,3448,NLD,1
2020-11-02,362,RUS,1
2021-06-27,4139,RUS,1
2020-11-12,4139,CAN,2
2021-08-31,1132,ITA,2
2021-06-17,5972,RUS,1
2021-01-25,5972,USA,2
2019-10-29,3417,USA,2
2020-02-10,2902,USA,2
2020-10-25,5984,USA,1
2020-10-10,362,DEU,1
2021-05-22,1132,AUS,1
2021-08-24,3448,POL,5
2020-02-17,332,GBR,1
2021-05-20,332,CZE,1
2020-12-11,4139,RUS,2
2021-02-08,4139,ITA,5
2020-12-11,1516,GBR,1
2019-09-18,3446,FRA,2
2020-11-25,362,NLD,2
2020-01-14,2902,USA,1
2020-02-06,362,USA,1
2020-05-15,3417,USA,2
2020-11-03,362,USA,2
2021-01-29,1132,RUS,5
2020-09-12,4139,ROU,1
2020-11-10,3417,RUS,2
2021-04-08,3576,SWE,3
2021-04-07,1516,RUS,1
2021-02-24,4139,USA,2
2020-08-18,332,GRC,1
2020-04-11,1132,USA,4
2020-11-12,362,DEU,1
2021-04-14,5984,USA,1
2021-03-31,362,USA,2
2020-02-02,3448,FRA,1
2020-05-25,332,GBR,2
2021-02-21,5972,USA,4
2019-09-11,332,DEU,3
2020-05-09,409,UKR,1
2021-05-02,332,GBR,1
2020-04-14,1132,USA,2
2021-07-06,5984,USA,1
2019-12-09,332,UKR,5
2020-05-10,2902,SWE,1
2021-07-24,362,DEU,1
2021-03-08,332,USA,1
2021-07-05,3448,POL,4
2019-09-29,332,FRA,4
2020-06-04,1132,FRA,3
2020-05-20,332,ITA,1
2020-04-11,1579,DEU,1
2020-04-26,1516,PRT,4
2020-02-05,3446,RUS,2
2021-01-02,5984,USA,2
2020-07-06,1132,RUS,2
2021-06-09,3576,USA,1
2021-08-29,1516,ITA,3
2021-06-17,1923,ESP,2
2020-02-14,362,USA,1
2021-07-28,409,USA,1
2020-02-15,362,POL,4
2021-08-04,1132,ITA,2
2021-08-30,1516,ITA,4
2019-10-30,332,DEU,2
2021-04-05,362,BEL,1
2020-03-08,1132,NLD,1
2021-02-22,3448,USA,1
2020-02-03,3448,USA,2
2019-12-18,332,CZE,2
2020-10-30,362,CAN,1
2021-06-05,1923,GBR,1
2020-12-16,1132,USA,1
2020-03-10,5972,USA,1
2020-03-27,362,RUS,1
2021-07-01,362,USA,2
2021-04-04,2902,RUS,2
2020-12-02,362,USA,2
2019-09-22,5984,RUS,4
2021-07-02,1516,GBR,6
2020-10-04,332,RUS,2
2020-07-17,362,USA,2
2021-04-15,362,FRA,1
2021-03-16,3448,UKR,1
2021-08-30,4139,PRT,2
2020-06-10,3448,RUS,1
2021-04-01,409,USA,1
2019-11-24,409,USA,1
2020-07-25,332,USA,3
2020-09-30,332,AUS,1
2020-09-11,332,ESP,2
2020-06-04,3448,BEL,1
2021-03-17,3446,USA,1
2020-01-27,332,DEU,1
2021-05-26,4139,USA,1
2020-06-10,1132,DEU,1
2021-01-11,332,USA,1
2020-04-13,5984,USA,1
2020-11-28,1923,GBR,3
2019-08-22,332,USA,1
2019-12-15,3448,RUS,5
2020-05-07,5972,AUS,2
2021-03-15,1923,NLD,3
2021-02-07,362,DEU,1
2020-01-16,3417,USA,2
2021-03-08,1132,ESP,1
2021-06-29,362,ITA,3
2019-08-09,1579,ESP,1
2021-07-15,409,NLD,1
2021-03-15,1923,CAN,3
2020-08-11,3446,CAN,7
2020-09-05,362,AUS,5
2021-01-10,362,USA,1
2020-11-23,362,ROU,1
2021-06-24,3448,FRA,1
2020-12-24,1132,CAN,2
2019-09-28,332,AUS,2
2021-05-27,362,USA,2
2020-03-27,5984,USA,1
2020-04-27,3417,USA,1
2020-09-11,1516,RUS,1
2020-04-23,5984,CZE,1
2020-12-31,4139,GBR,2
2021-05-29,3448,POL,7
2021-08-17,2902,USA,1
2021-08-07,1132,USA,6
2021-02-02,5972,GBR,1
2020-01-08,3576,BEL,1
2019-09-30,332,UKR,6
2020-04-30,1579,DEU,1
2021-04-04,4139,NLD,1
2021-08-12,1516,ESP,8
2020-02-06,2902,DEU,3
2021-08-22,2902,USA,1
2021-05-19,409,GBR,1
2021-08-03,3446,POL,1
2021-05-09,362,USA,1
2021-04-07,1132,ESP,1
2020-09-28,332,UKR,1
2020-04-08,3576,USA,4
2020-10-05,362,USA,1
2021-03-06,409,ITA,1
2019-11-30,3417,USA,2
2020-08-14,362,ITA,1
2021-03-21,1923,GBR,3
2020-02-23,5984,CZE,1
2021-08-08,332,USA,5
2020-12-17,362,USA,1
2021-01-04,4139,RUS,2
2021-02-02,5972,PRT,1
2021-05-12,4139,FRA,2
2020-12-15,5972,DEU,3
2020-11-16,332,USA,1
2019-09-09,1516,USA,3
2020-03-03,2902,ITA,2
2020-04-10,5972,USA,2
2020-09-13,362,ESP,2
2020-06-10,3446,DEU,9
2020-01-19,409,RUS,1
2020-03-10,3576,USA,3
2020-12-22,1132,USA,3
2020-09-09,362,RUS,1
2021-01-26,362,GBR,1
2019-11-06,3417,USA,1
2021-08-07,5984,FRA,2
2021-07-12,4139,USA,1
2020-10-15,362,USA,1
2021-04-12,5972,RUS,1
2020-12-24,332,ROU,1
2020-02-08,332,GBR,1
2019-12-10,332,NLD,1
2019-09-12,1579,USA,1
2020-05-13,1132,GBR,3
2021-06-22,4139,USA,1
2021-07-28,1923,ESP,3
2020-10-30,1132,USA,1
2021-02-10,5972,RUS,1
2021-03-13,3576,USA,2
2019-11-18,3417,USA,1
2021-03-07,5972,RUS,1
2019-09-02,3446,RUS,1
2021-08-04,3576,RUS,2
2021-05-28,1132,DEU,3
2019-08-28,1516,GBR,2
2020-05-26,1132,FRA,1
2020-01-10,332,GBR,3
2021-03-04,1923,FRA,1
2021-08-08,3446,USA,1
2020-10-31,1923,USA,5
2019-08-25,1516,USA,2
2020-02-05,5972,FRA,1
2020-09-09,2902,GBR,1
2020-04-10,2902,PRT,1
2020-04-12,409,AUS,1
2021-05-06,5972,USA,1
2020-11-24,332,GBR,2
2021-08-26,3417,CAN,2
2020-06-12,1132,USA,1
2020-10-24,332,RUS,2
2019-12-11,332,ESP,1
2020-08-21,1579,USA,2
2021-08-22,362,ITA,2
2021-05-11,332,RUS,2
2021-04-06,5984,RUS,2
2021-08-11,1923,RUS,2
2021-05-20,1923,GBR,2
2021-02-15,1923,USA,1
2020-03-09,2902,RUS,2
2019-10-13,3446,USA,3
2020-12-26,1579,USA,2
2021-07-19,332,USA,3
2020-02-10,2902,GBR,2
2020-10-06,332,CAN,1
2020-05-01,3448,RUS,1
2019-12-05,3448,ROU,2
2020-10-12,3448,ROU,1
2020-01-19,5984,BEL,1
2020-02-05,5972,DEU,1
2021-01-16,3446,FRA,1
2020-04-27,332,CAN,1
2020-08-23,2902,USA,2
2019-09-17,332,NLD,1
2020-08-07,362,CAN,2
2021-06-07,5984,FRA,1
2021-01-05,1923,USA,2
2019-08-18,332,ITA,3
2019-08-17,332,DEU,5
2021-02-19,5984,USA,1
2020-05-15,1132,USA,1
2020-09-12,2902,ITA,1
2021-08-27,409,USA,1
2020-10-01,332,UKR,2
2021-03-05,2902,USA,1
2020-12-29,332,GBR,2
2021-08-31,3417,RUS,3
2020-04-11,3576,NLD,2
2021-01-10,332,CAN,1
2020-10-25,2902,ROU,2
2020-12-24,4139,CAN,4
2020-08-11,332,GRC,2
2021-03-19,3576,USA,2
2020-06-07,3446,USA,5
2021-01-27,4139,USA,1
2021-06-20,1579,USA,1
2019-08-10,3576,FRA,1
2019-08-22,332,DEU,1
2020-05-12,1132,USA,1
2020-10-27,332,POL,2
2021-01-20,3446,RUS,1
2021-07-16,5984,ESP,1
2020-09-12,5984,NLD,1
2019-07-20,3576,DEU,1
2020-11-26,332,USA,3
2020-11-07,1132,USA,1
2021-06-06,1132,GBR,1
2020-04-03,3576,ITA,2
2020-06-23,3417,RUS,3
2019-10-28,3446,USA,1
2019-12-04,1579,USA,3
2020-09-12,3448,UKR,2
2020-03-23,3446,USA,1
2019-10-31,3417,USA,1
2020-10-06,362,ROU,1
2020-12-09,4139,RUS,1
2021-07-24,362,RUS,1
2020-05-14,2902,USA,1
2020-07-22,5972,USA,1
2021-04-10,1132,USA,1
2021-04-14,409,RUS,1
2021-06-14,3576,FRA,1
2020-11-15,362,USA,2
2020-11-08,3448,RUS,1
2020-01-10,2902,USA,2
2019-07-26,332,USA,2
2021-07-07,1132,USA,1
2019-09-21,3446,USA,1
2021-05-22,409,DEU,4
2021-06-30,1132,USA,1
2021-05-24,1579,RUS,1
2021-03-21,1923,RUS,3
2020-04-13,3576,FRA,1
2021-08-13,1516,CAN,5
2021-04-19,3576,ROU,2
2020-05-15,332,FRA,2
2021-07-26,3448,USA,1
2020-03-05,1132,FRA,1
2020-09-05,1579,POL,1
2019-12-30,3448,ESP,1
2020-06-11,362,USA,1
2020-02-08,332,USA,1
2021-06-25,1923,ITA,3
2020-04-26,1132,DEU,2
2020-09-15,1132,USA,1
2020-04-10,5984,DEU,1
2021-07-06,362,USA,5
2021-01-16,3448,RUS,12
2020-12-20,1923,ROU,3
2020-10-21,1132,GRC,3
2019-12-11,332,DEU,1
2020-10-24,3417,PRT,2
2021-08-22,5984,GRC,1
2020-01-07,3417,USA,1
2020-07-31,3576,ITA,1
2020-03-11,362,RUS,1
2020-12-07,362,RUS,2
2021-05-09,1923,RUS,8
2020-06-09,1132,PRT,1
2020-02-05,409,UKR,1
2019-12-09,3576,DEU,1
2021-04-23,3576,DEU,1
2020-06-27,3446,POL,1
2020-04-16,5984,SWE,1
2021-01-29,332,FRA,1
2021-05-25,332,GRC,1
2020-11-20,3448,DEU,1
2019-09-21,3417,AUS,1
2021-05-30,1132,DEU,1
2020-12-03,362,GBR,1
2021-03-30,3417,USA,1
2021-06-27,1132,CAN,2
2019-12-29,332,DEU,4
2021-08-06,332,USA,2
2021-01-09,332,GBR,1
2020-05-13,1132,USA,3
2020-08-24,3417,USA,1
2019-12-20,332,CAN,5
2021-08-24,3417,GBR,3
2020-04-19,3448,USA,4
2021-05-20,362,ROU,2
2020-08-18,2902,RUS,1
2021-08-05,1579,DEU,2
2021-04-01,409,POL,1
2020-10-18,362,RUS,1
2021-07-06,362,USA,5
2020-11-02,2902,GBR,4
2021-07-12,3576,CAN,1
2021-05-15,332,USA,3
2020-12-31,5972,GBR,1
2020-03-17,362,ESP,1
2019-11-20,3446,ITA,1
2021-06-11,2902,FRA,7
2020-11-02,1132,USA,3
2021-01-19,5972,USA,1
2020-09-13,1132,FRA,3
2019-12-18,3417,DEU,2
2021-01-08,2902,ITA,1
2020-08-24,362,AUS,2
2020-10-29,3576,DEU,1
2019-12-03,5972,USA,1
2019-12-30,3417,USA,1
2021-04-20,1579,USA,1
2021-03-07,332,USA,1
2021-08-26,1579,CZE,2
2021-07-20,3576,GBR,5
2020-05-27,3448,USA,1
2021-05-08,4139,USA,7
2020-04-03,3417,FRA,1
2020-01-01,332,USA,1
2020-05-24,3446,GBR,5
2021-03-17,1132,RUS,3
2020-08-03,362,ESP,1
2020-08-06,332,USA,1
2020-12-27,362,ITA,1
2020-08-04,3417,DEU,1
2021-08-24,4139,GBR,3
2020-01-11,1579,USA,1
2021-07-16,362,USA,2
2021-07-19,332,FRA,3
2020-07-30,332,FRA,2
2020-04-15,5984,GBR,1
2020-08-02,5972,GBR,1
2020-11-01,362,USA,1
2019-12-04,3446,CAN,1
2021-01-20,1516,USA,1
2020-12-22,1132,USA,3
2020-02-09,409,USA,1
2020-10-05,1923,RUS,1
2021-01-11,5984,RUS,3
2020-09-14,4139,USA,2
2019-11-17,3448,RUS,7
2021-08-24,362,ITA,1
2021-05-15,3448,USA,1
2020-10-23,362,FRA,2
2020-10-27,5972,AUS,1
2021-06-28,2902,USA,1
2019-09-07,3576,GBR,1
2020-10-06,2902,USA,2
2021-08-09,1579,USA,1
2021-03-16,1579,USA,1
2020-08-11,2902,PRT,1
2021-06-11,362,ROU,3
2021-06-30,4139,ITA,1
2020-12-14,332,USA,3
2020-05-29,332,USA,1
2019-08-09,3576,RUS,1
2020-03-05,1132,USA,1
2020-05-14,3417,RUS,4
2020-10-02,1132,USA,2
2019-11-13,3448,DEU,1
2020-12-31,1923,DEU,1
2019-12-16,5972,FRA,4
2020-11-23,1132,RUS,3
2021-01-02,409,USA,1
2021-01-30,4139,USA,9
2019-09-30,5984,USA,2
2020-04-28,1132,RUS,1
2021-08-10,4139,USA,3
2020-06-20,1132,ITA,3
2021-05-20,1923,GRC,2
2020-12-03,1132,USA,2
2019-12-08,3446,GBR,1
2019-08-04,332,ITA,1
2021-05-30,1579,FRA,1
2020-08-09,3446,FRA,3
2020-11-11,362,ITA,1
2020-05-25,1132,GBR,3
2021-04-14,362,BEL,1
2020-09-23,362,ESP,1
2021-08-19,3448,RUS,1
2020-11-18,362,FRA,1
2021-06-06,4139,DEU,1
2019-12-02,3448,RUS,6
2020-09-24,4139,USA,1
2020-12-21,332,ESP,2
2021-08-11,332,GRC,1
2021-02-02,1923,POL,5
2019-10-13,3446,UKR,3
2020-07-20,3576,ESP,2
2019-10-27,3417,USA,4
2021-04-18,1516,UKR,6
2020-09-01,362,GBR,1
2020-12-19,1579,DEU,1
2021-05-26,332,USA,1
2020-11-12,362,USA,1
2020-11-14,1132,SWE,1
2020-03-24,3576,USA,2
2021-01-03,362,CAN,5
2021-07-30,1923,ITA,4
2021-07-01,1923,RUS,8
2021-08-27,1516,USA,2
2020-02-06,1132,USA,1
2020-10-29,1132,RUS,5
2020-05-27,2902,GBR,1
2019-10-12,5984,USA,3
2021-05-29,409,GRC,1
2021-08-21,362,FRA,6
2021-07-31,362,FRA,1
2020-07-21,5984,RUS,1
2020-03-11,362,DEU,1
2020-06-27,3576,CAN,2
2020-11-02,362,USA,1
2020-08-06,332,USA,1
2020-04-08,362,FRA,1
2020-10-26,3446,GBR,2
2020-12-21,1132,USA,1
2020-08-29,332,SWE,1
2021-01-17,362,POL,2
2020-12-29,332,BEL,2
2019-11-10,3417,USA,1
2020-08-21,1579,FRA,2
2021-01-26,332,FRA,1
2021-06-05,3448,DEU,6
2020-03-01,1516,USA,1
2020-01-05,3446,USA,2
2020-11-18,332,FRA,3
2020-08-05,362,RUS,2
2020-12-18,332,AUS,1
2021-07-24,4139,USA,1
2019-11-03,3417,ROU,2
2019-07-30,1579,USA,1
2020-07-03,1132,NLD,3
2020-08-31,362,SWE,1
2020-11-25,1132,USA,2
2020-01-29,3448,AUS,1
2021-06-25,3448,UKR,1
2020-05-02,3446,GBR,1
2020-06-17,362,DEU,1
2019-10-14,332,FRA,1
2020-02-12,332,USA,2
2020-08-03,3446,AUS,2
2020-10-23,4139,GRC,1
2020-07-21,362,USA,1
2020-03-13,1579,USA,1
2019-12-17,332,RUS,2
2021-01-24,4139,RUS,9
2020-11-03,362,BEL,2
2021-05-19,362,ESP,2
2020-12-02,1132,USA,3
2020-11-24,332,RUS,3
2021-01-17,5984,DEU,1
2021-08-25,4139,ITA,1
2020-12-06,409,RUS,1
2020-10-21,3448,USA,1
2020-05-07,362,USA,1
2020-05-08,3446,GBR,5
2021-08-12,1132,USA,2
2019-12-20,2902,GBR,2
2020-01-05,3448,USA,2
2021-07-08,2902,RUS,1
2019-12-12,3417,RUS,2
2020-10-25,3446,USA,2
2020-04-18,5972,DEU,1
2020-10-03,332,RUS,1
2021-06-26,5984,USA,3
2020-12-17,4139,USA,1
2021-01-24,1923,USA,9
2021-04-05,1923,RUS,4
2021-02-13,362,FRA,2
2021-04-18,1132,USA,2
2021-02-22,2902,AUS,1
2020-01-05,332,RUS,1
2019-12-12,3448,ESP,1
2021-04-06,3576,POL,3
2020-03-23,3576,RUS,3
2019-09-16,332,ROU,1
2021-01-03,5972,SWE,2
2021-04-07,1516,UKR,1
2020-01-05,3446,CZE,2
2019-09-14,332,GBR,1
2021-06-10,3417,USA,1
2021-03-26,362,UKR,1
2021-04-04,2902,USA,2
2021-06-24,1923,USA,3
2021-07-28,4139,GBR,2
2019-11-06,5984,ESP,1
2019-09-18,5984,GBR,1
2020-04-27,3448,ESP,1
2020-04-10,2902,DEU,1
2020-11-01,332,USA,2
2019-10-31,332,USA,1
2021-07-23,362,ITA,2
2021-06-25,2902,AUS,2
2021-05-27,362,DEU,1
2019-09-26,332,ROU,4
2021-02-09,3417,RUS,1
2019-08-14,5984,USA,2
2019-12-16,1579,DEU,2
2021-07-24,2902,RUS,8
2021-05-12,1923,POL,1
2020-03-16,3448,USA,2
2021-02-24,5972,RUS,3
2021-07-31,362,USA,2
2020-02-03,332,GBR,1
2021-05-16,3446,GBR,1
2020-11-12,1579,USA,1
2020-02-07,409,USA,2
2020-10-12,4139,USA,1
2021-06-24,3576,GBR,2
2020-05-27,2902,CAN,1
2020-10-15,332,RUS,2
2020-11-22,1923,USA,1
2020-12-17,1579,CZE,3
2020-08-15,332,DEU,4
2020-10-25,1923,USA,1
2020-02-13,3446,UKR,1
2020-12-07,332,FRA,7
2020-04-17,3446,USA,1
2020-10-13,1579,CAN,1
2019-08-08,1516,POL,1
2020-06-07,362,RUS,1
2020-02-19,362,FRA,1
2020-12-04,5972,RUS,5
2020-04-17,1132,ESP,1
2020-10-11,4139,RUS,3
2020-12-08,332,CAN,1
2020-11-30,1923,USA,4
2020-12-16,332,USA,2
2020-07-05,1579,UKR,2
2020-06-19,1132,GBR,1
2020-06-11,332,DEU,1
2021-01-28,1132,USA,2
2020-04-15,1516,USA,1
2021-04-23,1132,ITA,1
2020-11-11,332,RUS,1
2020-05-11,1132,GBR,1
2020-08-10,3417,USA,1
2020-11-24,332,USA,3
2020-12-07,4139,ESP,2
2021-05-03,5984,ITA,1
2021-07-15,1923,USA,1
